,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.6171002e-08,4.766856e-10,0.0,4.76685600000000e-10,PySRFunction(X=>4.76685600000000E-10)
1,3,6.601565e-10,x1 * 1.0339903e-5,1.599248994566162,x1*1.0339903e-5,PySRFunction(X=>x1*1.0339903e-5)
2,5,5.6095073e-10,(x0 + x1) * 1.0367122e-5,0.08142192588495828,(x0 + x1)*1.0367122e-5,PySRFunction(X=>(x0 + x1)*1.0367122e-5)
3,7,1.2691379e-10,(x1 + (x0 / 0.099705465)) * 1.0348114e-5,0.7430625196473989,(x0/0.099705465 + x1)*1.0348114e-5,PySRFunction(X=>(x0/0.099705465 + x1)*1.0348114e-5)
4,9,9.815264e-11,(((x0 / 0.08863598) + x1) + 0.5880559) * 1.0316163e-5,0.12849210954632276,(x0/0.08863598 + x1 + 0.5880559)*1.0316163e-5,PySRFunction(X=>(x0/0.08863598 + x1 + 0.5880559)*1.0316163e-5)
5,11,2.8125854e-11,(((x0 / 0.09178489) + x1) * 2.1020362e-5) / (1.9978172 - x0),0.6249172967292017,(x0/0.09178489 + x1)*2.1020362e-5/(1.9978172 - x0),PySRFunction(X=>(x0/0.09178489 + x1)*2.1020362e-5/(1.9978172 - x0))
6,13,1.814519e-11,((((x0 / 0.09178489) + x1) + 0.30295634) * 2.1079368e-5) / (2.0007114 - x0),0.21914185634681935,(x0/0.09178489 + x1 + 0.30295634)*2.1079368e-5/(2.0007114 - x0),PySRFunction(X=>(x0/0.09178489 + x1 + 0.30295634)*2.1079368e-5/(2.0007114 - x0))
7,15,4.6884445e-12,((x0 / ((0.96759707 - x0) * 0.09386827)) + x1) * (1.0541498e-5 - (x0 * -4.136755e-6)),0.6766523237407961,(1.0541498e-5 - (-4.136755e-6)*x0)*(x0/(((0.96759707 - x0)*0.09386827)) + x1),PySRFunction(X=>(1.0541498e-5 - (-4.136755e-6)*x0)*(x0/(((0.96759707 - x0)*0.09386827)) + x1))
8,17,2.6036677e-12,(1.0541498e-5 - (x0 * -4.136755e-6)) * (((x0 / ((0.96759707 - x0) * 0.09386827)) + x1) - 0.11626487),0.29408987974831763,(1.0541498e-5 - (-4.136755e-6)*x0)*(x0/(((0.96759707 - x0)*0.09386827)) + x1 - 1*0.11626487),PySRFunction(X=>(1.0541498e-5 - (-4.136755e-6)*x0)*(x0/(((0.96759707 - x0)*0.09386827)) + x1 - 1*0.11626487))
9,19,1.6696376e-12,(((x1 + (x0 / ((0.9674149 - x0) * 0.09321035))) / (1.9975264 - (x0 + -0.13176842))) * 2.2375518e-5) - 1.957575e-6,0.22215725397236927,-1*1.957575e-6 + (x0/(((0.9674149 - x0)*0.09321035)) + x1)*2.2375518e-5/(1.9975264 - (x0 - 0.13176842)),PySRFunction(X=>-1*1.957575e-6 + (x0/(((0.9674149 - x0)*0.09321035)) + x1)*2.2375518e-5/(1.9975264 - (x0 - 0.13176842)))
10,21,1.3006678e-12,((x1 + (x0 / ((0.96759707 - x0) * 0.09386827))) * (1.5992746e-5 / (1.0356396 - ((x0 / 1.499277) + -0.4864756)))) + -1.6586584e-6,0.12486438600548827,-1.6586584e-6 + (x0/(((0.96759707 - x0)*0.09386827)) + x1)*1.5992746e-5/(1.0356396 - (x0/1.499277 - 0.4864756)),PySRFunction(X=>-1.6586584e-6 + (x0/(((0.96759707 - x0)*0.09386827)) + x1)*1.5992746e-5/(1.0356396 - (x0/1.499277 - 0.4864756)))
11,23,1.2936755e-12,((((x1 + (x0 / ((0.96759707 - x0) * 0.09386831))) * -0.0006079213) / (1.0356396 - ((x0 / 1.499277) + -0.49150017))) + 6.292277e-5) * -0.026421549,0.0026952165240154186,(6.292277e-5 + (x0/(((0.96759707 - x0)*0.09386831)) + x1)*(-0.0006079213)/(1.0356396 - (x0/1.499277 - 0.49150017)))*(-0.026421549),PySRFunction(X=>(6.292277e-5 + (x0/(((0.96759707 - x0)*0.09386831)) + x1)*(-0.0006079213)/(1.0356396 - (x0/1.499277 - 0.49150017)))*(-0.026421549))
12,25,1.2113029e-12,(((x1 - (x0 * 0.27174556)) + (x0 / ((0.9675926 - x0) * 0.09178489))) * (1.5999285e-5 / (1.035573 - ((x0 / 1.4992777) + -0.4864089)))) + -1.8040316e-6,0.032895417336327414,-1.8040316e-6 + (-0.27174556*x0 + x0/(((0.9675926 - x0)*0.09178489)) + x1)*1.5999285e-5/(1.035573 - (x0/1.4992777 - 0.4864089)),PySRFunction(X=>-1.8040316e-6 + (-0.27174556*x0 + x0/(((0.9675926 - x0)*0.09178489)) + x1)*1.5999285e-5/(1.035573 - (x0/1.4992777 - 0.4864089)))
13,27,1.0599512e-12,((((x0 / ((0.9675926 - (x0 / 0.91027826)) * 0.09178489)) + (x1 - (x0 * 0.27456892))) * 1.6007802e-5) / (1.035573 - ((x0 / 1.4992777) + -0.4864089))) + -2.3492041e-6,0.06673684391570676,-2.3492041e-6 + (-0.27456892*x0 + x0/(((0.9675926 - x0/0.91027826)*0.09178489)) + x1)*1.6007802e-5/(1.035573 - (x0/1.4992777 - 0.4864089)),PySRFunction(X=>-2.3492041e-6 + (-0.27456892*x0 + x0/(((0.9675926 - x0/0.91027826)*0.09178489)) + x1)*1.6007802e-5/(1.035573 - (x0/1.4992777 - 0.4864089)))
14,29,1.0569411e-12,(((x1 + (x0 / ((0.9675926 - ((x0 / 0.9675926) / 0.95408505)) * 0.09178489))) - (x0 * 0.27456892)) * (1.6007802e-5 / (1.035573 - ((x0 / 1.4992777) + -0.4864089)))) + -2.1887108e-6,0.0014219438696675068,-2.1887108e-6 + (-0.27456892*x0 + x0/(((0.9675926 - x0/(0.95408505*0.9675926))*0.09178489)) + x1)*1.6007802e-5/(1.035573 - (x0/1.4992777 - 0.4864089)),PySRFunction(X=>-2.1887108e-6 + (-0.27456892*x0 + x0/(((0.9675926 - x0/(0.95408505*0.9675926))*0.09178489)) + x1)*1.6007802e-5/(1.035573 - (x0/1.4992777 - 0.4864089)))
