,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.6171e-08,1.1911598e-8,0.0,1.19115980000000e-8,PySRFunction(X=>1.19115980000000E-8)
1,3,6.601561e-10,x1 * 1.0337271e-5,1.5992492356856283,x1*1.0337271e-5,PySRFunction(X=>x1*1.0337271e-5)
2,5,5.6095034e-10,(x0 + x1) * 1.0370201e-5,0.08142197055063519,(x0 + x1)*1.0370201e-5,PySRFunction(X=>(x0 + x1)*1.0370201e-5)
3,7,1.2673944e-10,(x1 * 1.0353923e-5) + (x0 * 0.000106404215),0.7437495278571816,x0*0.000106404215 + x1*1.0353923e-5,PySRFunction(X=>x0*0.000106404215 + x1*1.0353923e-5)
4,9,9.711612e-11,(x0 * 0.00011140604) + ((x1 + 0.53470635) * 1.0314666e-5),0.13311297472725858,x0*0.00011140604 + (x1 + 0.53470635)*1.0314666e-5,PySRFunction(X=>x0*0.00011140604 + (x1 + 0.53470635)*1.0314666e-5)
5,11,2.9205e-11,(x0 + 1.9465494) * ((6.008496e-5 * x0) + (x1 * 5.451258e-6)),0.6007837242221319,(6.008496e-5*x0 + x1*5.451258e-6)*(x0 + 1.9465494),PySRFunction(X=>(6.008496e-5*x0 + x1*5.451258e-6)*(x0 + 1.9465494))
6,13,1.893898e-11,((x0 + 2.1977878) * ((x0 * 5.399224e-5) + (x1 * 4.807004e-6))) - -2.9444755e-6,0.21655884773059855,(x0 + 2.1977878)*(x0*5.399224e-5 + x1*4.807004e-6) - 1*(-2.9444755e-6),PySRFunction(X=>(x0 + 2.1977878)*(x0*5.399224e-5 + x1*4.807004e-6) - 1*(-2.9444755e-6))
7,15,1.0574752e-11,(((5.063373e-5 * x0) / (0.64717394 ^ x0)) + (x1 * 4.4301214e-6)) * (x0 + 2.3884926),0.2913764794551842,(x0 + 2.3884926)*(x1*4.4301214e-6 + 5.063373e-5*x0/(0.64717394**x0)),PySRFunction(X=>(x0 + 2.3884926)*(x1*4.4301214e-6 + 5.063373e-5*x0/(0.64717394**x0)))
8,17,5.1208074e-12,(x0 + 2.3884926) * ((x1 * 4.42869e-6) + ((x0 / ((0.5038003 ^ x0) * 0.47729102)) * 2.397831e-5)),0.3625785755946947,(x0 + 2.3884926)*(x0*2.397831e-5/(0.5038003**x0*0.47729102) + x1*4.42869e-6),PySRFunction(X=>(x0 + 2.3884926)*(x0*2.397831e-5/(0.5038003**x0*0.47729102) + x1*4.42869e-6))
9,21,3.994198e-12,(0.00013416416 / (12.707226 / (((x1 * 0.4199529) * x0) + x1))) - (x0 * (-0.00018049797 / (1.5910852 - (x0 / 0.45785797)))),0.062117328451230004,-(-0.00018049797)*x0/(1.5910852 - x0/0.45785797) + 0.00013416416/((12.707226/(x1*0.4199529*x0 + x1))),PySRFunction(X=>-(-0.00018049797)*x0/(1.5910852 - x0/0.45785797) + 0.00013416416/((12.707226/(x1*0.4199529*x0 + x1))))
10,23,2.0943234e-12,((0.00013419843 / (12.707226 / ((x1 * (x0 * 0.4199529)) + x1))) - ((x0 * -0.00017944498) / (1.5909511 - (x0 / 0.4199529)))) - 1.6604899e-6,0.3228061331710657,-(-0.00017944498)*x0/(1.5909511 - x0/0.4199529) - 1*1.6604899e-6 + 0.00013419843/((12.707226/(x1*x0*0.4199529 + x1))),PySRFunction(X=>-(-0.00017944498)*x0/(1.5909511 - x0/0.4199529) - 1*1.6604899e-6 + 0.00013419843/((12.707226/(x1*x0*0.4199529 + x1))))
11,25,2.000025e-12,((0.0001341555 / (12.707226 / ((((x1 + -0.73057896) * x0) * 0.4199529) + x1))) - ((-9.919439e-6 / (1.5909542 - (x0 / 0.4298786))) * 12.707226)) - 8.113847e-5,0.023035430651222696,-1*8.113847e-5 + 0.0001341555/((12.707226/((x1 - 0.73057896)*x0*0.4199529 + x1))) - (-1)*9.919439e-6*12.707226/(1.5909542 - x0/0.4298786),PySRFunction(X=>-1*8.113847e-5 + 0.0001341555/((12.707226/((x1 - 0.73057896)*x0*0.4199529 + x1))) - (-1)*9.919439e-6*12.707226/(1.5909542 - x0/0.4298786))
12,27,1.4183231e-12,(0.0001324975 / (12.707226 / ((((x1 + (x0 * x1)) * x0) * 0.4298786) + x1))) - (((-9.655364e-6 / (1.5909542 - (x0 / 0.4298786))) * 12.707226) - -7.885261e-5),0.17184221109587494,-(-1*(-7.885261e-5) - 9.655364e-6*12.707226/(1.5909542 - x0/0.4298786)) + 0.0001324975/((12.707226/((x0*x1 + x1)*x0*0.4298786 + x1))),PySRFunction(X=>-(-1*(-7.885261e-5) - 9.655364e-6*12.707226/(1.5909542 - x0/0.4298786)) + 0.0001324975/((12.707226/((x0*x1 + x1)*x0*0.4298786 + x1))))
